Gene	ALL1	ALL2	ALL3	ALL4	ALL5	ALL6	ALL7	ALL8	ALL9	ALL10	ALL11	ALL12	ALL13	ALL14	ALL15	ALL16	ALL17	ALL18	ALL19	ALL20	ALL21	ALL22	ALL23	ALL24	ALL25	ALL26	ALL27	AML1	AML2	AML3	AML4	AML5	AML6	AML7	AML8	AML9	AML10	AML11
HG2705-HT2801_s_at	0.540360372	0.177425639	0.455208057	0.577400023	0.095618569	0.644551363	0.647448211	0.723178746	0.375139111	0.328324943	0.329570792	0.631221581	0.196410017	0.29132542	0.191993723	0.31610898	0.334653261	-0.537167991	0.521226156	-0.018911454	-0.94518717	0.499568026	0.42413	0.194643162	0.35516582	0.412578258	0.583528064	0.422108858	0.209679249	-0.075652563	0.51669332	0.203089483	0.648152107	0.510223637	0.193124758	-0.055051487	0.54531293	0.421532461
HG273-HT273_s_at	-0.234252684	-0.266108414	-0.499971669	-0.290376128	-0.148128358	-0.120199484	-0.436755522	-0.274929141	-0.14603202	-0.594599599	-0.190077456	-0.05915636	-0.400257709	-0.172919955	-0.693490135	-0.34670601	-0.274725828	-0.355498353	-0.308797751	-0.244448383	-0.054657668	-0.385668888	-0.267044792	0.014137919	-0.785441043	-0.607991669	-0.03705843	-0.057735643	-0.114261483	0.020806306	-0.427018972	-0.228737432	-0.326989543	-0.151910015	-0.271467699	-0.428043328	-0.26204219	-0.279173421
HG2809-HT2920_s_at	0.015872823	-0.39531893	-0.093109756	0.318282968	-0.075460142	0.032269468	-0.061870338	-0.065833217	-0.362036484	-0.243853107	-0.017309821	0.040891115	-0.383476626	-0.239654439	-0.112828547	-0.052563786	0.375604378	-0.363400479	-0.094092548	-0.114715493	-0.312361632	-0.2511038	-0.127746497	-0.719487696	-0.142106779	-0.143530234	0.200390106	-0.370788805	0.009467543	0.03330532	-0.072515944	-0.001644071	0.077076772	-0.450037699	-0.020812136	-0.16051234	0.116639789	-0.110279636
X04654_s_at	1.427992846	1.132365598	1.294632237	1.106033015	1.367235032	1.377716916	1.395674197	1.498388554	1.401003782	1.277890479	1.379983381	0.748989988	1.285121432	1.182257339	1.42062569	1.836953482	1.680068065	1.114008981	1.448435683	1.54310654	0.896237649	0.826124757	1.52436114	1.428576683	1.188948362	1.39787034	0.93192778	1.089671448	0.71874293	0.73082531	1.104494931	1.217302051	0.984723038	1.371520904	1.301335955	1.205724806	0.754488801	1.258892336
HG2815-HT2931_at	2.323397031	2.25245272	2.468299616	1.66210751	2.020003059	2.222336007	1.574692639	1.981784862	2.356576314	2.108230721	2.124962772	2.099329055	2.012979162	2.107810583	1.953475049	2.473262392	1.879753208	1.780926534	1.800508206	2.120723506	2.414459976	2.028613664	2.040335437	2.122786523	1.961212183	2.411834678	1.35473336	1.710087599	2.047286797	1.844090536	1.935933357	1.973700189	1.46736513	1.760282268	1.968037237	2.198873577	2.036144253	2.04336475
HG2815-HT2931_s_at	0.930490791	0.996533141	1.008422601	0.443657277	1.188752508	0.922398255	0.005111043	0.378165083	1.004595172	0.973843698	0.836866941	1.130279528	1.00896064	0.680698177	1.231002724	1.481637477	0.531566478	0.570247749	0.892457721	1.130836392	-0.683619719	0.653622437	0.712212641	0.851973763	0.738033422	1.067525483	-0.049229193	0.307471149	1.421889718	0.643652517	0.676551566	0.880948851	-0.120278947	0.149321318	-0.070482554	0.618875797	0.765677013	0.543789594
HG2815-HT4023_s_at	2.547833642	2.427648412	2.572833056	2.004115092	2.147217457	2.259764443	1.989266897	2.309237932	2.409064149	2.414627347	2.2316846	2.188646448	2.258542504	2.296003332	2.135084614	2.695565737	2.352722117	1.933440437	2.126877263	2.146557672	2.549383346	2.082850075	2.069873156	2.1856783	2.235161227	2.59034748	1.883526305	2.107808438	2.191229404	2.312754586	2.122349436	2.274334359	1.994867391	2.173329439	2.265065459	2.414957566	2.171981408	2.259710318
HG2841-HT2968_s_at	-1.262500236	-1.040283114	-0.868155561	-1.195430444	-1.488773761	-1.201403973	-1.072185343	-1.573052881	-0.866624669	-1.436918589	-1.243469317	-1.450998488	-1.762404812	-1.259356196	-1.986503387	-0.875126967	-0.749539169	-1.05589449	-1.014113931	-0.887345315	-0.720185647	-0.825610015	-0.973264426	-0.970751179	-0.942241136	-0.614375392	-0.41249524	-0.960710349	-1.395975876	-0.991484423	-1.820766181	-0.780464595	-0.650096214	-1.02529583	-1.127184657	-0.808995024	-1.178014564	-0.877905195
HG2868-HT3012_s_at	0.34721288	-0.35998199	0.116144651	0.19843483	0.193916263	0.194849957	0.483465997	0.346829195	0.207503192	-0.190899448	-0.170138732	0.359649939	0.135948836	0.249984884	0.05887579	0.220564544	0.042305982	0.257958338	0.066670431	0.117148573	0.071001348	0.554124832	0.358630224	-0.105361671	0.117655207	0.236655116	0.46532297	0.340645423	0.117534662	-0.153856626	0.400770068	0.641370335	0.305005219	0.341372799	0.313333085	0.275821783	-0.082434534	0.117881442
HG2994-HT4850_s_at	0.642848886	-0.458047087	0.701790095	-0.08933467	-0.826386309	0.005577443	0.838098208	0.023874171	-0.31221144	-0.715188014	-0.428684542	-0.238243849	-0.947359122	-0.732629544	-1.009617574	-0.529958334	0.394223281	0.511320561	-0.466406095	-0.922416106	0.439857773	-0.377393899	0.134036149	-0.757500037	-0.175840656	-0.781534179	-0.779499088	-0.093282868	-0.97880751	-1.24048058	-0.13321335	-0.281634161	0.195977778	-0.053402336	0.833975345	0.009827559	0.014719963	-0.295793152
U77846_rna1_at	-0.874379502	-1.159798498	-1.80773268	-0.427169995	-1.123893212	-0.276707411	-0.59709548	-0.104001477	-0.773364957	-0.801867906	-0.754152491	-0.858066056	-0.938706633	-0.66326386	-1.638512571	-1.380249856	-0.703634395	-0.721332573	-0.859700392	-1.315850737	-1.541916547	-0.35842297	-0.654624325	-0.966908626	-0.717452083	-0.797542556	-0.628055555	-0.968490022	-1.22754471	-1.234354083	-0.396848746	-0.714039517	-0.634163563	-0.589298304	-0.332265739	-0.681219765	-0.582694283	-0.664458851
U77846_rna1_s_at	-0.101491691	-0.56782356	-0.464660855	-0.05869037	-0.887846601	0.160987465	0.104232514	-0.182858816	-0.20538114	-0.904214234	-0.325871493	0.066602847	-0.82318048	-0.680808121	-0.851684992	-0.610722731	-1.96490482	-0.938982155	-0.962831565	-1.373870592	-0.043873434	0.065707251	-0.176167974	-0.441842984	-0.11861844	-0.896488944	-0.350768712	-0.185759283	-0.531935868	-0.314486574	-0.199079667	-0.924447021	-0.008291081	-0.452287787	0.073317557	-0.04443731	-0.0810904	0.027645756
HG3076-HT3238_s_at	1.50897159	1.430793013	1.585290729	1.159526854	1.491136837	1.212269932	0.904326339	1.543563749	1.443306064	0.980567831	1.769482727	0.886265654	1.207573301	1.213631641	1.299892915	1.370817803	1.515486811	0.834276996	1.229872942	1.553525253	1.740888378	1.353386758	1.435138815	1.605511542	1.181904321	1.096590244	0.94128193	1.504973934	1.206822198	1.386781403	1.025715217	1.434469128	1.22281191	1.409397507	1.074914833	1.441251325	1.166593374	1.35458049
X75755_rna1_s_at	-0.159443465	0.207538757	-0.223207836	-0.338618637	0.327454593	-0.47271361	-0.30765496	-0.039586957	0.231768238	-0.597797013	0.006555764	-0.390295183	0.141174738	-0.013014532	-0.047265196	-0.093863937	0.092961446	-0.464872083	-0.132929432	0.497788707	-0.125109243	-0.428425851	-0.267044792	0.513751639	0.041733386	-0.122644628	-0.6626051	-0.305529337	-0.326313924	-0.443122988	-0.412947961	-0.281634161	-0.742387407	-0.175684335	-0.460710857	-0.302116741	-0.667379476	-0.401430554
HG3107-HT3283_s_at	-0.304001479	-0.0931018	-0.281578926	-0.179093683	-0.654577647	-0.078777847	-0.774977732	-0.338702949	-0.217011106	-0.588244058	-0.938338571	-0.691945283	-0.597695257	-1.777652345	-1.028355714	-0.681551622	-0.479876481	-0.423866932	-0.446284806	-0.642013906	-1.605520741	-0.609174626	-0.306048843	-0.252812585	-1.420131118	-0.809765832	-0.373099082	-0.590095916	-0.365317719	-0.269304454	-0.19206026	-0.087586941	-0.398411724	-0.452287787	-0.762306715	-0.122002771	-1.468940826	-0.5615309
M31520_rna1_at	-0.841434335	-0.516845509	-1.096357102	-0.580461442	-0.224799709	-0.885171932	-2.717183204	-1.549649342	-3.125256838	-0.923479118	-0.619997839	-0.01544885	-0.469019793	-0.629249653	-0.066733474	-0.63657694	-1.203162411	-0.813422925	-0.54929524	-0.439549491	-1.219029988	-0.964716687	-0.395562252	-0.475417121	-0.26286282	-0.860647067	-1.0731347	-0.63570483	0.356216473	-2.400683985	-0.876238721	-0.619633953	-1.285580108	-0.828800834	-0.986804635	-1.466226233	-0.463218086	-1.106066273
M31520_rna1_s_at	2.168644681	2.099842601	1.985807663	2.2285657	2.046002355	1.953112366	1.619898575	1.817498608	1.965986306	1.94030106	2.137555119	1.963341405	1.727343091	2.249556051	2.091260959	2.202978839	2.134037289	2.052622362	2.167669568	2.100111143	2.549383346	2.146463015	2.077177159	2.301401392	2.171164558	2.291637141	1.93457836	2.128090603	2.167677957	1.755607038	1.738214872	2.131678938	1.888956966	2.230708919	2.13799888	1.586352613	1.902220702	1.969355798
HG3319-HT3496_s_at	-0.147824861	-0.182383169	-0.13682219	-0.16967284	-0.168595491	0.039524629	-0.215866855	-0.238197087	0.049912894	-0.084760668	0.068026047	-0.140797023	-0.169636848	-0.194026012	-0.09623407	0.025622964	0.009092642	-0.02180607	0.066670431	-0.06617905	-0.101473279	-0.05459206	-0.089234854	-0.156581111	-0.237586866	-0.177774073	0.011342042	-0.240236573	-0.109975142	-0.254277424	-0.068038298	0.005427759	0.040994015	-0.185390444	-0.082935036	-0.085326196	-0.135343562	-0.105861232
HG3342-HT3519_s_at	-0.508047627	-0.1642816	-0.475656368	-0.614263849	-0.602918255	-0.294234535	-0.717588471	-0.815111656	-0.28062321	1.27988409	-0.677826841	-0.313338974	-0.29356486	-0.404362855	-1.023627076	-0.742278341	-0.401222967	-0.384862846	-0.451980808	-0.617662675	-0.450919809	-0.34252438	-0.176167974	-0.184922129	-0.395539266	-0.363893995	-0.497379098	0.328663469	-0.730391524	-0.038787816	-0.475860688	-0.210303237	0.223612336	-0.498636651	-0.322614748	-0.564713764	-0.387449091	-0.279173421
HG3432-HT3620_s_at	-1.399440182	-1.159798498	-1.40746711	-1.169308513	-1.589677837	-0.675112665	-0.726887599	-0.664576679	-1.313150496	-1.07367395	-1.444637448	-0.535846985	-1.365880357	-1.064621923	-1.921289529	-1.272672834	-1.121405458	-1.655337484	-1.627140087	-1.442213656	-1.889007354	-0.881442398	-0.25592804	-1.423712799	-0.846245718	-1.824578385	-0.532273782	-1.118130306	-0.868575007	-1.748478353	-1.009759733	-1.176837871	-1.038946316	-1.106188374	-0.821705316	-1.79368158	-0.792635156	-0.758987441
HG3437-HT3628_s_at	-0.809705138	-0.838289374	-0.839572284	-0.161902199	-1.061618025	-0.812988735	-0.717588471	-1.211619343	-0.849365608	-0.560271705	-0.671532137	-0.103376604	-0.808537513	-0.843513673	-0.358882582	-0.32042276	0.039732199	-0.368712293	-0.51755611	-0.925182664	-1.209517406	-0.10500799	-0.574900904	-0.886520321	-0.515989543	0.041162582	-0.107961714	-0.793199235	-0.206062949	-1.297993174	-0.835064951	-0.557528555	-0.744960766	-0.338837516	-0.179839564	-0.697445522	-1.011717923	-0.538391776
HG3484-HT3678_s_at	-0.159443465	1.030155533	-1.119375429	-0.709708488	-0.229958126	-0.762922939	0.088893325	0.415959361	-0.261145915	-0.046064653	0.696152141	0.189193993	0.027957789	-0.18097431	-0.038350212	0.220564544	0.147481013	-1.156372814	0.153997283	1.163472642	1.143143775	0.601998087	0.244888687	0.10706669	0.89968381	0.065887498	-0.481755319	0.455182527	-0.14055049	0.103193945	-0.726731056	-0.065577856	0.097808328	0.503928161	-0.516461284	-0.218465378	-0.413953177	0.679709372
HG3523-HT4899_s_at	0.199817058	0.467751275	0.111486592	1.219992711	1.022255967	0.49393135	0.705198098	0.615913573	-0.097451903	0.388968177	0.207779217	0.385708716	-0.152595405	1.181316378	0.359795233	0.112502046	1.015165771	-2.663517533	-0.065752255	0.31483433	0.097724244	0.474433895	0.597918281	0.362488538	0.457804094	-0.05993659	0.675539859	0.022011432	0.356216473	0.384911399	0.020461856	0.245535702	0.402612135	0.035775921	0.298810524	0.467788827	0.444787737	0.267816754
J03242_s_at	-0.030678459	-0.557851521	-0.450214725	-0.045122984	-0.499028868	-0.49245958	-0.414904775	0.331132203	-0.304923125	-0.617263434	-0.493142695	-0.211307475	-0.507098269	-0.234459026	-0.687445856	-0.215889437	-0.356855022	-0.489283909	-0.214847307	0.562125042	-0.121114009	-0.434309561	-0.25592804	-0.222138702	-0.097546239	-0.253099461	-0.241506341	-0.389876857	-0.251695899	-0.432567376	-0.308739107	-0.035461097	-0.391657937	-0.185390444	0.277113203	-0.308689873	-0.314855118	-0.219354724
HG36-HT4101_s_at	-0.841434335	-0.834741014	-0.444859158	-0.521426191	-0.793822952	-0.539563655	-1.058249215	-1.156673124	-0.595080167	-0.979067011	-0.41957568	-0.211307475	-0.231627409	-0.717049398	-0.986835073	-0.657260727	-0.423584217	-0.896618592	-1.002421971	-0.673106398	-0.476938216	-0.258126881	-0.049091963	-0.876128746	-0.610245854	-1.40711426	-1.628123226	-0.759189692	-0.056534548	-1.041687987	-1.321034287	-1.022872368	-0.280132526	-0.832374507	-0.830552041	-0.588069945	-0.772489682	-0.854915136
HG371-HT26388_s_at	-0.477877385	-0.766984795	-0.158259835	-0.201496249	-0.912197272	-0.400915237	-0.672563978	-1.227245154	-0.504742659	-0.058749954	-0.471054987	-0.240993186	-0.31411953	-0.880262919	-1.157451706	-0.458743073	-0.585071786	-0.285284269	-0.730930952	-0.800309689	-0.005696188	-0.065515124	-0.217147917	-0.279537635	-0.669180482	-1.540411588	-0.750478154	-0.237024243	-0.172534401	-0.257590858	-1.460628852	-0.350592822	0.011570076	-0.167682744	-0.001104905	-0.705688328	-0.112618811	0.344656706
HG3725-HT3981_s_at	-0.463180213	-0.647006122	-0.205494871	-0.279626671	-0.373445804	-0.548721383	-0.545228419	-0.648505803	-0.214412169	-1.038950012	-0.451936871	-0.187889385	-0.554938153	-0.903119338	-0.804486225	-0.363306185	-0.68057623	-0.557154662	-0.399483026	-2.116662159	-0.603748487	-0.106939836	-0.156444013	-0.699707655	-0.752708294	-0.39968163	-0.36185886	-0.238628836	0.013056104	0.078140437	-0.296646918	-0.258782943	-0.020011401	0.366662263	-0.136631004	-0.365170041	-0.515873003	-0.279173421
HG3920-HT4521_s_at	-0.187683704	-0.255973429	-0.231507286	-0.509633505	-0.575625708	-0.100941119	-0.017532809	0.003244678	-0.251580494	0.205559344	-0.269784341	-0.450195286	-1.2939958	-0.385513175	-1.409633127	-0.404122781	-0.041492994	-0.307187699	-0.335402237	0.015287946	-0.328252407	-0.106939836	-0.144840378	-0.664160401	-0.373033963	-0.253099461	0.293673916	0.048470953	-0.353081543	0.329293987	0.059293631	0.18150497	0.120753067	-0.402036113	0.177600947	-0.249926684	-0.260343002	-0.014408029
X77588_s_at	0.374357163	0.006335751	0.220178554	0.283546826	0.636793659	0.609882358	0.276158728	-0.125179581	0.271843842	-0.231769147	0.327848334	0.556077826	0.207946766	-0.076182633	0.438165866	0.239972719	-0.763140702	-0.426727132	-0.16585468	0.294223212	0.006026597	-0.476798109	0.132683238	0.207124556	-0.215114254	0.157693453	-1.022159213	-0.648837099	0.247719289	0.050020747	-0.0755155	-1.139061966	-1.559015791	-0.210170476	0.144287183	-0.249926684	-0.086481154	0.133239351
HG4011-HT4804_s_at	0.603427568	0.242724897	-0.017218123	0.498895539	-0.149683904	0.588030364	0.065963132	0.592359725	0.513381495	-0.189005987	0.532042813	0.411988992	0.055259933	0.272788993	0.23364258	0.589494226	0.43556147	0.335588418	0.239577685	-0.028130854	-0.073009483	0.635313392	0.627524491	0.211876336	0.466269833	0.469696109	0.695159691	0.579728629	-0.088931561	-0.192427925	0.004366628	0.479750361	0.760300275	0.36416812	0.704302434	0.072690785	-0.633477973	0.302792414
HG4020-HT4290_s_at	1.047659488	0.379067171	1.11199255	0.742033576	0.317227459	0.755893166	0.884995423	0.953711104	0.916399067	0.526737133	0.806339673	0.698566252	0.360479341	0.414604619	0.318486539	0.475527843	0.829102535	0.471340972	0.5030285	0.340088981	0.343301098	0.742416006	0.765263404	0.750242812	1.0104032	0.551950133	0.995732728	1.018546297	0.775916014	1.232333587	0.937997437	0.640821828	0.904849599	1.118828017	1.134976814	0.695207276	0.685666701	0.662617194
HG4063-HT4333_s_at	-1.369056679	-2.061607141	-1.103961875	-1.639803171	-2.237146421	-1.623808787	-0.996081746	-1.137545213	-1.298135786	-1.679125078	-1.348732201	-1.75316088	-1.655988554	-1.224509232	-1.694055501	-1.394738489	-1.559677328	-1.185446024	-0.874324661	-1.857252862	-1.049734377	-1.296213801	-1.778682263	-3.762221757	-1.045850672	-0.915040047	-0.809570779	-1.23919586	-2.245747196	-1.940554209	-1.451682113	-1.713685993	-1.024367361	-0.760414854	-0.821705316	-1.226203947	-1.899378192	-0.814423204
HG4094-HT4364_s_at	-1.624393127	-1.107744368	-0.93145043	-0.895317052	-0.999311063	-0.719691894	-0.974939452	-1.196276795	-1.259408923	-1.820492053	-2.007257496	-1.318414444	-0.925909511	-1.046064784	-0.637947205	-1.235689152	-0.572292329	-1.331198468	-1.303299423	-0.884713948	-1.79564701	-2.464436101	-0.727105504	-1.07298741	-1.40152595	-1.111164074	-1.012329042	-1.561181563	-1.057799975	-1.852159026	-0.91972681	-1.006954752	-1.926092682	-1.048270908	-0.924681735	-1.163680897	-1.24257635	-2.803355924
M20867_s_at	-0.116660328	0.322292721	-0.00858669	-0.163450577	0.472365855	-0.08553048	-0.07911355	-0.509363567	0.550478728	0.267797083	0.204752851	-0.098831596	0.37210416	-0.135310624	0.366463966	-0.22116633	0.539549557	-0.273370112	0.081203577	0.454599002	0.002697238	-0.674814818	-0.28516147	0.21565858	-0.360805542	-0.198301246	0.011342042	-0.066804788	-0.335122309	0.269222604	-0.248202798	0.101763982	-0.60536455	-0.459075329	0.198234945	-0.175637972	-0.389455603	-0.60717031
HG4264-HT4534_s_at	0.114883016	-0.016737198	-0.339447457	-0.630336792	0.103547079	-0.318996112	-0.733144174	-0.774124644	-0.176398801	-0.212038523	0.028439439	0.061169206	0.505135544	-0.052274535	0.089382362	-0.169855986	0.312152806	-1.367542234	-0.025089357	0.169532161	0.25954041	0.169794359	-0.400843566	-0.105361671	0.065997366	-0.102298066	-0.577336479	-0.159089993	0.391342284	-0.310912798	-0.185103949	0.375734247	0.228394629	-0.083024282	-0.165843691	0.226339897	0.405985679	0.172452086
HG4318-HT4588_s_at	-1.008593521	-0.339154196	-1.226890012	-0.083679026	-0.279816028	-0.344569688	-1.379257572	-0.022953221	-0.026562233	-0.871611222	-0.415061123	-0.187889385	-1.462186757	-0.166532251	-0.339713083	-0.489910202	-0.64024344	-0.804180913	-0.094092548	-0.457219504	-0.257003202	-1.112845469	0.191393376	-0.147825612	-0.183539045	-0.460551889	-0.852781643	-0.28318295	-0.377773389	-0.168458091	-0.93326449	-0.126523845	-1.057538879	-1.007368195	0.189271179	-0.399670984	0.03113219	0.171417381
HG4535-HT4940_s_at	0.615979086	0.375359296	0.757024093	0.771001902	0.210803013	0.649191809	0.820197582	0.900524749	0.681308735	0.611355355	0.389953582	0.650068355	0.286736834	0.662141037	0.133939948	0.458657916	0.623012855	0.137358425	0.859830527	0.219726139	0.428152242	0.612754822	0.757281218	0.284475003	0.676183101	0.273875099	0.79188225	0.940285817	0.823187017	0.456825529	0.610093094	1.033648759	1.153318316	0.911145227	0.905464852	0.88649779	1.317303486	1.321767655
U19251_s_at	-0.955316784	-1.404684129	-1.209452326	-1.190140545	-1.640225494	-0.636372576	-0.815515911	-1.819180317	-0.666732061	-0.601007666	-2.061932749	-0.88427426	-1.267040389	-1.088417175	-1.466998887	-0.879031612	-0.943971244	-1.532105549	-0.706757999	-1.425883356	-2.425444548	-1.402102315	-1.306505635	-0.925757108	-2.327113459	-1.009660242	-1.094434322	-1.212458992	-1.618809387	-0.836481023	-1.045760844	-1.341849034	-0.64323033	-0.60815331	-0.501419959	-0.754139824	-1.299776017	-2.644203698
M57464_s_at	-0.937062093	-1.068479506	-0.811905296	-0.968946213	-1.097340945	-0.861888884	-0.85084444	-0.844696674	-1.019825366	-0.94323488	-0.886988639	-0.802338455	-1.336307287	-0.954911502	-1.216035153	-2.019971676	-0.958343014	-1.121457869	-0.817408962	-1.339485464	-1.889007354	-1.044933116	-0.622469318	-1.026470224	-0.878519691	-1.00438674	-1.301646428	-0.858894229	-0.921506148	-1.24048058	-1.094654006	-0.875889402	-0.61632278	-0.673346865	-1.173086304	-1.101222843	-0.875179349	-0.688585472
HG627-HT5097_s_at	0.775299878	0.631331043	0.622864916	0.904234482	0.010310736	0.897801883	0.924115848	1.110151913	0.762733202	0.320522395	0.512593469	0.695533092	0.024323363	0.505092696	0.21581804	0.425462157	0.120673918	0.458189145	0.823006062	0.513573123	0.15904483	0.932040208	0.779192295	0.225040643	0.900650267	0.136961317	0.913859345	0.982346558	1.583441352	0.924950496	0.791038852	0.553569526	1.081141827	0.968100508	1.217202684	0.840343235	1.918651229	1.837147765
X57110_s_at	-0.677171987	-2.234613755	-0.662286338	-0.533387109	-2.259849949	-0.432012679	-1.017764821	-0.438161493	-0.813189201	-1.038950012	-1.168483886	-0.761767038	-1.2939958	-1.327307635	-0.914178387	-1.206086309	-1.10045265	-1.487681611	-1.384268549	-2.315802347	-0.294267653	-0.815877759	-1.183981304	-1.354176608	-1.520445609	-2.10790364	-1.042175598	-0.964590968	-1.092097564	-1.345986157	-0.555439401	-0.62710628	-0.556745997	-0.715726007	-0.544248683	-0.902934896	-0.792635156	-0.877905195
Z68280_cds2_s_at	0.63765741	0.410953791	0.67837672	1.01727705	0.905522564	0.972005527	1.039871024	1.028253921	0.785266128	0.291561167	0.798398636	0.35844297	-0.056304174	0.68925611	0.533116681	0.222629123	0.337049196	0.270034477	0.103905941	0.306765547	0.309701167	0.645619784	0.764040581	0.982433995	0.729062255	0.063178267	0.410779334	0.922526673	0.839707662	0.427416348	0.815179435	1.098291359	1.014139684	0.655447522	0.426923115	0.744301658	0.847349934	0.894392764
HG721-HT4828_s_at	-0.488531346	-0.482381377	-0.418568716	0.128129885	-0.449546088	-0.612685422	0.358866307	-0.450669711	-0.558519071	-0.8761857	-0.528804988	-0.472572403	-0.888760151	-1.202064692	-0.271037387	-0.043976213	0.056740209	-0.19032572	-0.092290692	-0.23662444	-0.240270273	-0.350432839	-0.815746499	-0.204877026	-0.375502781	-0.006284226	-0.251221537	-0.382188283	-0.107841853	-0.360656827	-0.699334059	0.198444393	-0.201680022	-0.127288079	-0.356900441	-0.276370882	-0.834589976	-0.506117153
HG721-HT4827_s_at	-0.571762967	-1.004215434	-0.953623953	-1.081483935	-2.113222715	-0.766974502	-0.629810615	-0.40170913	-0.955670184	-1.382163727	-0.668403873	-0.319449926	-0.876769181	-1.10795684	-1.042723309	-0.610722731	-0.431175456	-0.657663103	-1.800634357	-1.07831553	-0.47034228	-0.627909298	-1.029659338	-0.978489204	-0.651380621	-0.66397574	-0.424447098	-0.549230264	-0.59342602	-2.077385011	-0.69263372	-0.697545897	-0.376660531	-0.414851321	-0.501419959	-0.467574813	-0.661623932	-0.510997793
HG884-HT884_s_at	-0.785138791	-0.352343353	-1.429459028	-1.371977667	-0.549252279	-0.592939452	-1.627640931	-1.363869764	-1.104984966	-1.067777559	-0.292502186	-0.976628301	-0.797737178	-0.527440997	-0.300985605	-0.742278341	-0.783975287	-0.944439003	-1.413247084	-0.56601865	-0.179238241	-0.759922965	-1.041434885	-0.501504937	-1.075564523	-1.285584097	-1.161820424	-1.20721457	-0.479076714	-1.18135619	-1.713853798	-0.614689266	-0.538472841	-0.985496055	-1.370274164	-1.382066886	-0.606330311	-1.159674613
HG945-HT945_s_at	-2.295875877	-1.76466738	-2.044609029	-1.154017278	-1.480213929	-1.024537978	-1.072185343	-1.109640244	-1.101089688	-0.904214234	-1.211338385	-1.196001181	-1.428712758	-1.148472068	-1.501865014	-1.331452404	-2.026479225	-1.376892343	-1.784602846	-1.948437348	-0.753828894	-1.141772356	-1.841054237	-1.506740978	-4.014491521	-2.129504594	-1.110775303	-1.569267828	-0.97880751	-1.485654361	-1.451682113	-0.928025825	-1.552149907	-1.411679179	-0.844003091	-1.621705964	-1.212553528	-1.176490115
HG982-HT982_s_at	-0.414615945	-0.455872288	-0.361784943	-1.238995888	-0.963294748	-0.636372576	-0.376938937	-0.982445287	-0.326988243	-0.388474532	-0.308026403	-0.094314818	-0.691165515	-0.371142527	-0.808013228	-0.456393623	-0.355462983	-0.533884927	-0.973938907	-0.90064171	-1.311023443	-0.643230672	-1.19830304	-1.131489278	-0.108011308	-0.211647873	-0.107961714	-0.477425	-0.807624939	-0.696067914	-0.024631539	-0.056681122	-0.388301607	-0.193567547	-0.15013462	-0.08162981	-0.492533273	-0.443009532
M10277_s_at	2.63769082	2.474852986	2.572833056	2.616189038	2.56005358	2.682512073	2.556980159	2.665178017	2.37004777	2.652100775	2.557806748	2.672934917	2.490835692	2.675649526	2.432585106	2.695565737	2.319757375	2.810251116	2.647602198	2.036516302	2.549383346	2.327702142	2.75986609	2.632817258	2.593709907	2.677143933	2.762551154	2.473298568	2.288453665	2.391496991	2.583688127	2.600584519	2.401380356	2.636301731	2.796213715	2.414957566	2.422426337	2.233387159
M97935_s_at	-0.283489246	-0.627793786	-0.246933362	-0.674768176	-0.379686608	-0.318996112	-0.832996159	-0.382116263	-0.136550754	-0.654273012	-0.764686591	-0.969092493	0.097224686	0.581528313	1.070710096	-0.330432954	0.068439489	-0.118992105	-0.225454576	0.801501775	0.178777956	-0.865811479	-0.533142401	-0.053173553	0.33051456	-0.490103017	-0.474052268	-0.312529373	-0.365317719	-0.705055945	-1.383604458	-0.842855472	1.229237377	-0.619125468	-0.136631004	-0.227324038	0.723202655	-0.224455072
J00105_s_at	2.680886391	2.492348123	2.572833056	2.676303463	2.450362016	2.476004	2.673827073	2.665178017	2.409064149	2.403689165	2.285377179	2.74371845	2.490835692	2.675649526	2.432585106	2.651302373	2.352722117	2.810251116	2.702004372	2.146557672	2.265065982	2.747161431	2.266781146	2.648674439	2.691103036	2.626157573	2.395408855	2.588010645	2.595709134	2.419158991	2.371623895	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.35414862
S71043_rna1_s_at	1.309156381	0.577114309	-0.045881725	-0.377714118	0.101289969	-0.015833585	-0.552809054	1.073494862	0.697843525	-0.287694677	0.106834571	-0.266216488	-0.323649202	0.459959203	0.486829855	-0.762421556	1.401344724	2.110659114	0.377998012	-0.216870837	-0.170633036	-0.865811479	-0.023963374	-0.859088998	-0.197196473	0.595957867	-0.038570059	1.251007568	0.522426897	0.284697207	0.90949247	1.083563053	0.307175752	1.757088923	0.622575794	2.090330461	2.329748693	0.378861455
V00594_s_at	0.317505999	1.595331595	0.783155334	1.00043099	1.216178287	1.313599696	0.978773584	0.821174795	1.459822141	1.975648381	1.253436973	2.318658293	0.375939991	1.489710291	0.811578209	1.270784697	1.18226118	2.357981196	2.091674872	0.917272801	0.761287216	0.615800905	1.149609566	0.812927104	2.34967448	0.982645146	0.985212612	1.720338741	1.325628944	2.296527404	0.818972993	0.816801031	1.703461142	1.894650096	1.634816248	2.100103766	2.471574414	1.107642718
